date,mark_iv,putcall,tau,K,instrument_price,underlying_price,interest_rate,moneyness
2017-11-23,0.8593999999999999,1,0.09863013698630137,6000,2260.74,8152.68,0,0.735954311956314
2017-11-23,0.8568000000000001,1,0.09863013698630137,6000,2261.16,8154.19,0,0.735818027296396
2017-11-23,0.9347,1,0.09863013698630137,6500,1945.12,8217.64,0,0.790981352310396
2017-11-23,0.8328,1,0.09863013698630137,6500,1872.45,8180.23,0,0.794598684878054
2017-11-23,0.8341,1,0.09863013698630137,6500,1873.27,8180.23,0,0.794598684878054
2017-11-23,0.8632,1,0.09863013698630137,7500,1231.01,8201.29,0,0.914490281406949
2017-11-23,0.8851,1,0.09863013698630137,7500,1161.44,8099.27,0,0.92600938109237
2017-11-23,0.8773000000000001,1,0.09863013698630137,8000,933.36,8116.2,0,0.985682955077499
2017-11-23,0.8751000000000001,1,0.09863013698630137,8000,961.1,8172.63,0,0.978877056712466
2017-11-23,0.9309999999999999,1,0.09863013698630137,8000,979.89,8125.12,0,0.984600842818321
2017-11-23,0.8498,1,0.09863013698630137,8000,942.21,8186.01,0,0.97727708615064
2017-11-23,0.8498,1,0.09863013698630137,8000,942.21,8186.01,0,0.97727708615064
2017-11-23,0.8547,1,0.09863013698630137,8000,947.12,8186.01,0,0.97727708615064
2017-11-23,0.8547,1,0.09863013698630137,8000,946.26,8185.68,0,0.977316484397142
2017-11-23,0.8140999999999999,1,0.09863013698630137,8000,903.64,8170.35,0,0.979150220002815
2017-11-23,0.9077,1,0.09863013698630137,8000,983.31,8153.51,0,0.981172525697522
2017-11-23,0.8402,1,0.09863013698630137,8000,943.92,8200.86,0,0.975507446779972
2017-11-23,0.8487,1,0.09863013698630137,8000,946.63,8188.86,0,0.976936960700268
2017-11-23,0.87,1,0.09863013698630137,8000,964.77,8182.93,0,0.977644926694961
2017-11-23,0.8697,1,0.09863013698630137,8000,964.98,8184.77,0,0.977425144506199
2017-11-23,0.8744,1,0.09863013698630137,8000,969.15,8185.38,0,0.977352303741549
2017-11-23,0.8737999999999999,1,0.09863013698630137,8000,969.08,8184.77,0,0.977425144506199
2017-11-23,0.8739,1,0.09863013698630137,8000,970.88,8186.21,0,0.977253209971403
2017-11-23,0.8854000000000001,1,0.09863013698630137,8500,728.95,8117.48,0,1.04712299876316
2017-11-23,1.0197,1,0.09863013698630137,8500,909.28,8191.67,0,1.03763945569096
2017-11-23,0.8023,1,0.09863013698630137,8500,684.55,8188.34,0,1.03806143858218
2017-11-23,0.8023,1,0.09863013698630137,8500,684.5,8187.85,0,1.03812356113021
2017-11-23,0.8023,1,0.09863013698630137,8500,681.16,8187.02,0,1.03822880608573
2017-11-23,0.8023,1,0.09863013698630137,8500,681.18,8187.25,0,1.03819963968365
2017-11-23,0.8023,1,0.09863013698630137,8500,681.17,8187.1,0,1.03821866106436
2017-11-23,0.8042,1,0.09863013698630137,8500,681.02,8185.29,0,1.03844824068542
2017-11-23,0.8042,1,0.09863013698630137,8500,680.91,8184.07,0,1.03860304225159
2017-11-23,0.8031,1,0.09863013698630137,8500,680.9,8183.86,0,1.03862969307882
2017-11-23,0.8031,1,0.09863013698630137,8500,680.96,8184.63,0,1.03853198006507
2017-11-23,0.8029000000000001,1,0.09863013698630137,8500,684.53,8188.17,0,1.03808299046063
2017-11-23,0.8268000000000001,1,0.09863013698630137,8500,714.7,8196.07,0,1.03708240656803
2017-11-23,0.8236,1,0.09863013698630137,8500,715.41,8204.19,0,1.03605596652442
2017-11-23,0.8216,1,0.09863013698630137,8500,715.44,8204.63,0,1.03600040464957
2017-11-23,0.8515999999999999,1,0.09863013698630137,8500,742.59,8260.18,0,1.02903326561891
2017-11-23,0.8502,1,0.09863013698630137,8500,735.97,8186.59,0,1.03828333897264
2017-11-23,0.8479000000000001,1,0.09863013698630137,8500,735.6,8182.47,0,1.03880613066715
2017-11-23,0.8473,1,0.09863013698630137,8500,736.18,8188.86,0,1.03799552074404
2017-11-23,0.8238,1,0.09863013698630137,8500,714.14,8189.69,0,1.03789032307694
2017-11-23,0.8238,1,0.09863013698630137,8500,713.87,8186.62,0,1.03827953416673
2017-11-23,0.8748999999999999,1,0.09863013698630137,8500,758.23,8188.22,0,1.03807665157995
2017-11-23,0.8238,1,0.09863013698630137,8500,714.67,8195.72,0,1.03712669539711
2017-11-23,0.8233,1,0.09863013698630137,8500,714.81,8197.35,0,1.03692046820009
2017-11-23,0.8233,1,0.09863013698630137,8500,714.81,8197.35,0,1.03692046820009
2017-11-23,0.8234999999999999,1,0.09863013698630137,8500,715.02,8199.74,0,1.0366182342367
2017-11-23,0.8748999999999999,1,0.09863013698630137,8500,758.14,8187.29,0,1.03819456743318
2017-11-23,0.8751000000000001,1,0.09863013698630137,8500,758.28,8188.76,0,1.03800819660119
2017-11-23,0.8748999999999999,1,0.09863013698630137,8500,758.18,8187.7,0,1.03814257972324
2017-11-23,0.8837999999999999,1,0.09863013698630137,8500,766.0,8183.8,0,1.0386373078521
2017-11-23,0.8822,1,0.09863013698630137,8500,764.37,8183.8,0,1.0386373078521
2017-11-23,0.8758,1,0.09863013698630137,8500,757.74,8182.92,0,1.03874900402301
2017-11-23,0.8751000000000001,1,0.09863013698630137,8500,757.8,8183.6,0,1.03866269123613
2017-11-23,0.8751000000000001,1,0.09863013698630137,8500,758.2,8187.91,0,1.03811595388811
2017-11-23,0.8509,1,0.09863013698630137,8500,703.1,8147.12,0,1.04331346537181
2017-11-23,1.0399,1,0.09863013698630137,9000,762.74,8201.5,0,1.09736023898067
2017-11-23,0.8264,1,0.09863013698630137,9000,523.34,8177.19,0,1.1006225855092
2017-11-23,0.7984,1,0.09863013698630137,9000,498.3,8168.89,0,1.10174087299498
2017-11-23,0.8782,1,0.09863013698630137,9000,585.95,8183.6,0,1.09976049660296
2017-11-23,0.8569,1,0.09863013698630137,9000,565.41,8182.47,0,1.09991237364757
2017-11-23,0.8351999999999999,1,0.09863013698630137,9000,549.15,8184.11,0,1.09969196406207
2017-11-23,0.8168000000000001,1,0.09863013698630137,9000,521.38,8184.99,0,1.09957373191659
2017-11-23,0.8179000000000001,1,0.09863013698630137,9000,521.36,8184.66,0,1.09961806599175
2017-11-23,0.8190999999999999,1,0.09863013698630137,9000,521.41,8185.36,0,1.0995240282651
2017-11-23,0.8149,1,0.09863013698630137,9000,526.17,8260.18,0,1.08956463418473
2017-11-23,0.8134999999999999,1,0.09863013698630137,9000,521.31,8183.86,0,1.09972555737757
2017-11-23,0.7938,1,0.09863013698630137,9000,504.39,8201.49,0,1.09736157698174
2017-11-23,0.8944,1,0.09863013698630137,9000,600.69,8183.8,0,1.09973362007869
2017-11-23,0.7926000000000001,1,0.09863013698630137,9000,499.89,8194.85,0,1.09825073064181
2017-11-23,0.7922,1,0.09863013698630137,9000,499.9,8195.02,0,1.09822794819293
2017-11-23,0.7917000000000001,1,0.09863013698630137,9000,499.94,8195.81,0,1.09812208921388
2017-11-23,0.7917000000000001,1,0.09863013698630137,9000,499.91,8195.31,0,1.09818908619686
2017-11-23,0.7909,1,0.09863013698630137,9000,499.87,8194.64,0,1.09827887497193
2017-11-23,0.7909,1,0.09863013698630137,9000,499.87,8194.64,0,1.09827887497193
2017-11-23,0.7909,1,0.09863013698630137,9000,499.85,8194.29,0,1.09832578539446
2017-11-23,0.7926000000000001,1,0.09863013698630137,9000,500.12,8198.67,0,1.09773902352455
2017-11-23,0.7909,1,0.09863013698630137,9000,499.85,8194.29,0,1.09832578539446
2017-11-23,0.7909,1,0.09863013698630137,9000,499.74,8192.47,0,1.09856978420428
2017-11-23,0.7918000000000001,1,0.09863013698630137,9000,499.64,8190.75,0,1.09880047614687
2017-11-23,0.7927,1,0.09863013698630137,9000,499.63,8190.65,0,1.0988138914494
2017-11-23,0.7927,1,0.09863013698630137,9000,499.59,8190.06,0,1.09889304840258
2017-11-23,0.7927,1,0.09863013698630137,9000,499.65,8191.0,0,1.09876693932365
2017-11-23,0.7909,1,0.09863013698630137,9000,499.86,8194.35,0,1.09831774332314
2017-11-23,0.7957,1,0.09863013698630137,9000,504.47,8202.81,0,1.09718498904644
2017-11-23,0.7944,1,0.09863013698630137,9000,504.41,8201.73,0,1.09732946585659
2017-11-23,0.7945,1,0.09863013698630137,9000,504.35,8200.86,0,1.09744587762747
2017-11-23,0.7957,1,0.09863013698630137,9000,504.42,8201.88,0,1.09730939735768
2017-11-23,0.7947,1,0.09863013698630137,9000,504.38,8201.29,0,1.09738833768834
2017-11-23,0.7953,1,0.09863013698630137,9000,504.38,8201.29,0,1.09738833768834
2017-11-23,0.7953,1,0.09863013698630137,9000,504.38,8201.29,0,1.09738833768834
2017-11-23,0.7957,1,0.09863013698630137,9000,504.51,8203.46,0,1.09709805374805
2017-11-23,1.0399,1,0.09863013698630137,9000,762.74,8201.5,0,1.09736023898067
2017-11-23,1.0231000000000001,1,0.09863013698630137,9000,745.52,8201.5,0,1.09736023898067
2017-11-23,0.9998,1,0.09863013698630137,9000,721.73,8201.5,0,1.09736023898067
2017-11-23,0.9878,1,0.09863013698630137,9000,709.43,8201.5,0,1.09736023898067
2017-11-23,0.9864,1,0.09863013698630137,9000,721.12,8213.16,0,1.09580234647809
2017-11-23,0.9768000000000001,1,0.09863013698630137,9000,711.26,8213.16,0,1.09580234647809
2017-11-23,0.7925,1,0.09863013698630137,9000,499.65,8190.99,0,1.09876828075727
2017-11-23,0.7925,1,0.09863013698630137,9000,499.65,8190.99,0,1.09876828075727
2017-11-23,0.8992,1,0.09863013698630137,9000,632.9,8198.25,0,1.09779526118379
2017-11-23,0.7946,1,0.09863013698630137,9000,499.68,8191.4,0,1.0987132846644
2017-11-23,0.8423999999999999,1,0.09863013698630137,9500,414.18,8201.49,0,1.15832610903628
2017-11-23,0.887,1,0.09863013698630137,9500,450.16,8184.66,0,1.16070795854684
2017-11-23,0.8859999999999999,1,0.09863013698630137,9500,450.17,8184.99,0,1.16066116146752
2017-11-23,0.8809,1,0.09863013698630137,9500,444.44,8184.88,0,1.16067676007467
2017-11-23,0.8619,1,0.09863013698630137,9500,425.64,8185.36,0,1.16060869650205
2017-11-23,0.8826,1,0.09863013698630137,9500,446.06,8184.66,0,1.16070795854684
2017-11-23,0.8672,1,0.09863013698630137,10000,326.95,8194.29,0,1.22036198377163
2017-11-23,0.8906999999999999,1,0.09863013698630137,10000,347.01,8203.46,0,1.21899783749784
2017-11-23,0.8831,1,0.09863013698630137,10000,340.44,8203.46,0,1.21899783749784
2017-11-23,0.8831,1,0.09863013698630137,10000,340.42,8202.81,0,1.21909443227382
2017-11-23,0.8658,1,0.09863013698630137,10000,324.52,8194.85,0,1.22027858960201
2017-11-23,0.8672,1,0.09863013698630137,10000,326.97,8194.64,0,1.22030986107993
2017-11-23,0.8945000000000001,1,0.09863013698630137,10000,350.29,8203.46,0,1.21899783749784
2017-11-23,0.8983,1,0.09863013698630137,10000,353.57,8203.46,0,1.21899783749784
2017-11-23,0.8983,1,0.09863013698630137,10000,351.22,8186.87,0,1.22146803357083
2017-11-23,0.8983,1,0.09863013698630137,10000,351.22,8186.95,0,1.2214560978142
2017-11-23,0.8976000000000001,1,0.09863013698630137,10000,349.56,8186.37,0,1.22154263733498
2017-11-23,0.8978,1,0.09863013698630137,10000,348.7,8185.36,0,1.221693364739
2017-11-23,0.8905,1,0.09863013698630137,10500,260.87,8203.46,0,1.27994772937273
2017-11-23,0.9512,1,0.09863013698630137,10500,313.49,8206.5,0,1.2794735880095
2017-11-23,0.8952,1,0.09863013698630137,10500,263.88,8195.02,0,1.28126593955841
2017-11-23,0.8903,1,0.09863013698630137,10500,260.59,8194.64,0,1.28132535413392
2017-11-23,0.8870999999999999,1,0.09863013698630137,10500,257.97,8189.62,0,1.28211076948625
2017-11-23,0.9490000000000001,1,0.09863013698630137,10500,310.52,8201.63,0,1.2802333194743
2017-11-23,0.9331999999999999,1,0.09863013698630137,11000,220.86,8179.95,0,1.34475149603604
2017-11-23,0.9279999999999999,1,0.09863013698630137,11000,221.04,8186.59,0,1.34366079161165
2017-11-23,0.8995000000000001,1,0.09863013698630137,11000,201.39,8186.59,0,1.34366079161165
2017-11-23,0.8872,1,0.09863013698630137,11000,188.04,8175.73,0,1.34544560546887
2017-11-23,0.9279000000000001,1,0.09863013698630137,11000,221.5,8203.65,0,1.34086656549219
2017-11-23,0.9523,1,0.09863013698630137,11000,219.27,8121.17,0,1.35448463706584
2017-11-23,0.8847,1,0.09863013698630137,11000,186.41,8175.73,0,1.34544560546887
2017-11-23,0.8876000000000001,1,0.09863013698630137,11000,188.0,8174.1,0,1.3457139012246
2017-11-23,0.9066,1,0.09863013698630137,11000,224.82,8235.05,0,1.33575388127577
2017-11-23,1.4961000000000002,0,0.09863013698630137,3000,13.1,8188.82,0,0.366353149782264
2017-11-23,1.4975999999999998,0,0.09863013698630137,3000,13.07,8165.79,0,0.367386376578384
2017-11-23,1.4966,0,0.09863013698630137,3000,13.1,8185.11,0,0.366519203773682
2017-11-23,1.121,0,0.09863013698630137,4500,40.77,8153.36,0,0.551919699363207
2017-11-23,1.1220999999999999,0,0.09863013698630137,4500,40.78,8156.68,0,0.55169505239877
2017-11-23,1.1216,0,0.09863013698630137,4500,40.77,8154.85,0,0.551818856263451
2017-11-23,1.1216,0,0.09863013698630137,4500,40.77,8154.05,0,0.551872995627939
2017-11-23,1.1206,0,0.09863013698630137,4500,40.77,8153.37,0,0.551919022441027
2017-11-23,1.1199,0,0.09863013698630137,4500,40.77,8153.37,0,0.551919022441027
2017-11-23,1.1201999999999999,0,0.09863013698630137,4500,40.74,8148.32,0,0.552261079584503
2017-11-23,1.1199,0,0.09863013698630137,4500,40.74,8148.32,0,0.552261079584503
2017-11-23,1.1203,0,0.09863013698630137,4500,40.74,8148.33,0,0.552260401824668
2017-11-23,1.0844,0,0.09863013698630137,5000,69.73,8203.46,0,0.609498918748918
2017-11-23,1.1052,0,0.09863013698630137,5000,70.23,8261.96,0,0.605183273702608
2017-11-23,0.9834999999999999,0,0.09863013698630137,5000,53.83,8034.97,0,0.622279859165622
2017-11-23,1.1015000000000001,0,0.09863013698630137,5000,70.06,8242.53,0,0.606609863719028
2017-11-23,1.0816,0,0.09863013698630137,5000,69.62,8190.9,0,0.61043352989293
2017-11-23,0.9603,0,0.09863013698630137,5500,96.28,8090.94,0,0.679772684014466
2017-11-23,0.9954999999999999,0,0.09863013698630137,6000,180.31,8196.07,0,0.732058169342136
2017-11-23,0.9976,0,0.09863013698630137,6000,180.48,8203.56,0,0.731389786873016
2017-11-23,0.9932,0,0.09863013698630137,6000,180.05,8184.11,0,0.733127976041378
2017-11-23,0.927,0,0.09863013698630137,6000,147.61,8200.75,0,0.731640398744017
2017-11-23,0.93,0,0.09863013698630137,6000,149.09,8198.67,0,0.731826015683032
2017-11-23,0.9442,0,0.09863013698630137,6000,161.49,8156.1,0,0.735645713024607
2017-11-23,0.861,0,0.09863013698630137,6500,213.78,8190.9,0,0.793563588860809
2017-11-23,0.9479000000000001,0,0.09863013698630137,7500,614.26,8212.05,0,0.913292052532559
2017-11-23,0.943,0,0.09863013698630137,7500,631.01,8173.76,0,0.917570371530361
2017-11-23,0.9294,0,0.09863013698630137,7500,636.03,8260.18,0,0.907970528487273
2017-11-23,0.8495999999999999,0,0.09863013698630137,7500,560.87,8128.56,0,0.922672650506363
2017-11-23,0.8511,0,0.09863013698630137,7500,560.93,8129.42,0,0.922575042253937
2017-11-23,0.8626999999999999,0,0.09863013698630137,7500,561.4,8136.17,0,0.921809647536863
2017-11-23,0.8592,0,0.09863013698630137,7500,561.38,8135.95,0,0.921834573712965
2017-11-23,0.8599,0,0.09863013698630137,7500,561.47,8137.27,0,0.921685036873546
2017-11-23,0.8987,0,0.09863013698630137,7500,626.79,8119.08,0,0.923749981525
2017-11-23,0.9255,0,0.09863013698630137,7500,633.8,8125.7,0,0.922997403300639
2017-11-23,0.9567,0,0.09863013698630137,7500,635.35,8176.92,0,0.917215773176208
2017-11-23,0.868,0,0.09863013698630137,7500,549.24,8197.67,0,0.914894110155691
2017-11-23,0.8656,0,0.09863013698630137,7500,562.58,8153.37,0,0.919865037401712
2017-11-23,0.9242,0,0.09863013698630137,8000,907.39,8101.74,0,0.98744220377351
2017-11-23,0.9351999999999999,0,0.09863013698630137,8000,907.99,8121.52,0,0.985037283661186
2017-11-23,0.8093,0,0.09863013698630137,8000,736.76,8186.2,0,0.977254403752657
2017-11-23,0.8093,0,0.09863013698630137,8000,736.58,8184.22,0,0.977490829914152
2017-11-23,0.8096,0,0.09863013698630137,8000,736.87,8187.45,0,0.9771052036959
2017-11-23,0.8112,0,0.09863013698630137,8000,737.22,8191.32,0,0.976643569046259
2017-11-23,0.8134,0,0.09863013698630137,8000,737.22,8191.32,0,0.976643569046259
2017-11-23,0.8128,0,0.09863013698630137,8000,737.03,8189.23,0,0.976892821425213
2017-11-23,0.8093,0,0.09863013698630137,8000,736.76,8186.26,0,0.977247241108882
2017-11-23,0.815,0,0.09863013698630137,8000,737.05,8189.39,0,0.976873735406422
2017-11-23,0.8073,0,0.09863013698630137,8000,736.55,8183.86,0,0.977533828780062
2017-11-23,0.8095,0,0.09863013698630137,8000,736.47,8183.02,0,0.977634174180193
2017-11-23,0.8106,0,0.09863013698630137,8000,736.34,8181.58,0,0.977806242803957
2017-11-23,0.8096,0,0.09863013698630137,8000,729.58,8197.58,0,0.975897764950144
2017-11-23,0.8096,0,0.09863013698630137,8000,729.58,8197.58,0,0.975897764950144
2017-11-23,0.8096,0,0.09863013698630137,8000,729.6,8197.72,0,0.975881098646941
2017-11-23,0.8140000000000001,0,0.09863013698630137,8000,744.06,8176.52,0,0.978411353485346
2017-11-23,0.8019,0,0.09863013698630137,8000,736.37,8181.84,0,0.977775170377323
2017-11-23,0.8067,0,0.09863013698630137,8000,737.12,8190.27,0,0.976768775632549
2017-11-23,0.8120999999999999,0,0.09863013698630137,8000,737.44,8193.74,0,0.976355119884204
2017-11-23,0.8168000000000001,0,0.09863013698630137,8000,738.39,8195.28,0,0.97617165002294
2017-11-23,0.8168000000000001,0,0.09863013698630137,8000,738.39,8195.28,0,0.97617165002294
2017-11-23,0.816,0,0.09863013698630137,8000,737.63,8195.9,0,0.976097805000061
2017-11-23,0.8101999999999999,0,0.09863013698630137,8000,731.84,8195.33,0,0.976165694364961
2017-11-23,0.8143,0,0.09863013698630137,8000,737.48,8194.2,0,0.976300309975348
2017-11-23,0.8723000000000001,0,0.09863013698630137,8000,743.87,8265.21,0,0.967912491031686
2017-11-23,0.8007,0,0.09863013698630137,8000,743.79,8173.55,0,0.978766876081996
2017-11-23,0.8162999999999999,0,0.09863013698630137,8000,743.17,8166.65,0,0.979593835905788
2017-11-23,0.8079999999999999,0,0.09863013698630137,8000,743.23,8167.35,0,0.979509877744923
2017-11-23,0.8167,0,0.09863013698630137,8000,738.4,8195.37,0,0.976160929890902
2017-11-23,0.8284,0,0.09863013698630137,8000,748.8,8183.6,0,0.9775648858693
2017-11-23,0.8119,0,0.09863013698630137,8000,729.33,8185.51,0,0.977336781703278
2017-11-23,0.8371999999999999,0,0.09863013698630137,8000,746.08,8189.69,0,0.97683795113124
2017-11-23,0.8203,0,0.09863013698630137,8000,730.03,8202.59,0,0.975301703486338
2017-11-23,0.8204,0,0.09863013698630137,8000,730.03,8202.59,0,0.975301703486338
2017-11-23,0.7996,0,0.09863013698630137,8000,771.64,8122.52,0,0.984916011287137
2017-11-23,0.879,0,0.09863013698630137,8000,850.03,8095.48,0,0.988205764204223
2017-11-23,0.7901,0,0.09863013698630137,8000,807.72,8036.98,0,0.995398769189422
2017-11-23,0.7996,0,0.09863013698630137,8000,771.82,8124.38,0,0.984690524076914
2017-11-23,0.813,0,0.09863013698630137,8000,744.74,8188.76,0,0.976948890918772
2017-11-23,0.865,0,0.09863013698630137,8000,813.6,8135.96,0,0.983289003387431
2017-11-23,0.8190999999999999,0,0.09863013698630137,8000,736.84,8187.11,0,0.977145781600589
2017-11-23,0.8184,0,0.09863013698630137,8000,737.46,8193.96,0,0.976328905681746
2017-11-23,0.8190999999999999,0,0.09863013698630137,8000,736.9,8187.78,0,0.977065822481796
2017-11-23,0.8127,0,0.09863013698630137,8000,736.51,8183.49,0,0.977578026001132
2017-11-23,0.8139,0,0.09863013698630137,8000,736.88,8187.5,0,0.977099236641221
2017-11-23,0.8111,0,0.09863013698630137,8000,729.91,8201.29,0,0.975456300167413
2017-11-23,0.8144,0,0.09863013698630137,8000,737.0,8188.86,0,0.976936960700268
2017-11-23,0.8146,0,0.09863013698630137,8000,737.03,8189.18,0,0.976898785959034
2017-11-23,0.8144,0,0.09863013698630137,8000,737.15,8190.56,0,0.97673419155711
2017-11-23,0.8245999999999999,0,0.09863013698630137,8500,1027.16,8197.58,0,1.03689137525953
2017-11-23,0.8637999999999999,0,0.09863013698630137,8500,1065.11,8193.15,0,1.03745201784417
